"CustomerID","AccountNumber","CustomerFullname","TotalOrder","TotalRevenue"
11524,AW00011524,Alyssa L Jackson,2,42.28
11525,AW00011525,Ariana  Cook,2,5935.549999999999
11526,AW00011526,Katherine P Diaz,1,2376.9599999999996
11527,AW00011527,Jenna J Green,2,39.58
11528,AW00011528,Joan  Washington,2,5959.709999999999
11529,AW00011529,Austin L Bryant,2,5944.209999999999
11530,AW00011530,Andrew C Martinez,16,573.8000000000001
11531,AW00011531,Nina R Yuan,2,5875.549999999999
11532,AW00011532,Lauren  Miller,2,44.57
11533,AW00011533,Ebony E Gill,2,37.29
11534,AW00011534,Cameron M Lewis,2,5919.73
11535,AW00011535,Devin  Nelson,2,5919.209999999999
11536,AW00011536,Logan J Chow,2,5915.54
11537,AW00011537,Dakota  Ross,2,5873.26
11538,AW00011538,Nicole B Taylor,2,5895.24
11539,AW00011539,Justin  Washington,2,5997.73
11540,AW00011540,Alberto C Navarro,2,5958.179999999999
11541,AW00011541,Aidan D Ross,2,5973.24
11542,AW00011542,Alejandro L Tang,1,34.47
11543,AW00011543,Sheena  Chande,1,53.99
11544,AW00011544,Joel A Garcia,1,88.98
11545,AW00011545,Reginald  Dominguez,1,53.99
11546,AW00011546,Christine  Chande,2,4460.3796
11547,AW00011547,Cindy E Sai,3,4976.3796
11548,AW00011548,Raymond  Sanchez,3,7068.269999999999
11549,AW00011549,Crystal J Liang,3,7023.769999999999
11550,AW00011550,Deb  Torres,3,5241.4282
11551,AW00011551,Shannon  Alvarez,1,53.99
11552,AW00011552,Eddie L Rubio,1,34.99
11553,AW00011553,Sharon D Luo,1,21.49
11554,AW00011554,Sydney  Simmons,1,34.99
11555,AW00011555,Alexandria R Henderson,1,34.99
11556,AW00011556,Lucas J Evans,1,21.49
11557,AW00011557,Felicia  Ramos,1,21.49
11558,AW00011558,Ivan E Malhotra,1,21.49
11559,AW00011559,Frederick M Subram,1,34.99
11560,AW00011560,Whitney  Srini,1,53.99
11561,AW00011561,Briana  Dominguez,2,4344.0882
11562,AW00011562,Jarrod  Gonzalez,1,84.98
11563,AW00011563,Cesar  Srini,1,53.99
11564,AW00011564,Jorge L Liang,2,4369.0882
11565,AW00011565,Erik S Diaz,1,34.99
11566,AW00011566,April L Shan,25,1006.8300000000002
11567,AW00011567,Carla  Perez,1,53.99
11568,AW00011568,Alexia  Foster,3,6789.4596
11569,AW00011569,Troy  Malhotra,1,34.99
11570,AW00011570,Kristin K Andersen,2,4391.4096
11571,AW00011571,Joel  Sai,2,4390.6795999999995
11572,AW00011572,Billy  Moreno,2,4450.369599999999
11573,AW00011573,Meagan W Subram,1,34.99
11574,AW00011574,Karla V Luo,1,34.99
11575,AW00011575,Jackson  Campbell,3,6806.118200000001
11576,AW00011576,Micah V Zhu,2,4486.4096
11577,AW00011577,Janet  Serrano,2,4344.0882
11578,AW00011578,Trisha  Huang,2,4406.3896
11579,AW00011579,Clayton  Beck,1,43.980000000000004
11580,AW00011580,Melvin  Raje,1,34.99
11581,AW00011581,Cindy  Jordan,5,237.19
11582,AW00011582,Claudia E Ma,2,4379.0782
11583,AW00011583,Karla M Xu,2,4381.3895999999995
11584,AW00011584,Devin J Carter,1,8.99
11585,AW00011585,Kari L Perez,1,49.99
11586,AW00011586,Alberto  Romero,1,8.99
11587,AW00011587,Kevin  Bryant,2,4540.378199999999
11588,AW00011588,Candace  Mehta,2,4369.0882
11589,AW00011589,Ebony  Malhotra,1,14.98
11590,AW00011590,Erika F Diaz,2,4384.0682
11591,AW00011591,Stacey W Lu,2,5895.24
11592,AW00011592,Darrell T Raji,2,5875.549999999999
11593,AW00011593,Armando  Moreno,2,5908.25
11594,AW00011594,Corey  Goel,1,88.98
11595,AW00011595,Sebastian  Howard,1,34.99
11596,AW00011596,Roger E Raje,1,49.970000000000006
11597,AW00011597,Janelle C Chandra,1,34.99
11598,AW00011598,Meredith B Ruiz,2,4548.6996
11599,AW00011599,Melody  Diaz,2,5957.219999999999
11600,AW00011600,Linda D Rubio,1,34.99
11601,AW00011601,Ivan S Raman,2,5932.219999999999
11602,AW00011602,Larry  Gill,1,34.99
11603,AW00011603,Geoffrey  Gonzalez,3,6767.1382
11604,AW00011604,Edgar  Sanchez,3,6786.118199999999
11605,AW00011605,Heidi L Subram,2,4344.0882
11606,AW00011606,Melody  Ramos,2,5922.23
11607,AW00011607,Clinton H Moreno,2,5913.24
11608,AW00011608,Cesar E Madan,1,34.99
11609,AW00011609,Eugene E Ye,3,6872.108199999999
11610,AW00011610,Blake  Collins,3,6786.4396
11611,AW00011611,Ernest  Lin,2,5873.26
11612,AW00011612,Keith  Andersen,3,6795.118199999999
11613,AW00011613,Meredith M Prasad,2,4381.3896
11614,AW00011614,Katrina M Sharma,2,4438.0581999999995
11615,AW00011615,Dwayne H Navarro,3,5205.7096
11616,AW00011616,Casey  Nath,3,5253.649600000001
11617,AW00011617,Sean  Brooks,2,5935.549999999999
11618,AW00011618,Brian M Ramirez,1,2369.959999999999
11619,AW00011619,Sierra J Young,16,634.8399999999999
11620,AW00011620,Megan M Rodriguez,2,44.57
11621,AW00011621,Leah R She,2,123.24000000000001
11622,AW00011622,Gabriel  Allen,2,133.75
11623,AW00011623,Angela  Perry,2,5948.24
11624,AW00011624,Ryan C Smith,2,5898.26
11625,AW00011625,Zachary S Moore,2,5913.25
11626,AW00011626,Destiny  Rogers,2,5958.74
11627,AW00011627,Dalton  Gray,2,50.230000000000004
11628,AW00011628,Mariah M Wood,2,5875.549999999999
11629,AW00011629,Isaiah D Wright,2,5930.23
11630,AW00011630,Haley  Powell,2,5933.26
11631,AW00011631,Antonio C Bennett,16,707.5
11632,AW00011632,Alexandra D Jenkins,16,1002.09
11633,AW00011633,Thomas  Anderson,2,77.27000000000001
11634,AW00011634,Samuel  Collins,2,39.58
11635,AW00011635,Darrell  Chande,2,42.28
11636,AW00011636,Kimberly K Cox,2,77.27000000000001
11637,AW00011637,Morgan  Hernandez,2,39.58
11638,AW00011638,Antonio E Powell,2,77.27000000000001
11639,AW00011639,Angelica  Perry,2,127.26
11640,AW00011640,Chloe A Wilson,5,409.12
11641,AW00011641,James D Chen,5,303.20000000000005
11642,AW00011642,Morgan T Hughes,5,481.87
11643,AW00011643,Naomi L Munoz,2,100.22
11644,AW00011644,Charles S Torres,2,42.28
11645,AW00011645,Gabriella M Turner,2,153.46
11646,AW00011646,Anna A Foster,2,113.47999999999999
11647,AW00011647,Randy J Wu,1,2365.939999999999
11648,AW00011648,Kevin R Scott,2,88.99000000000001
11649,AW00011649,Ian M White,2,91.28
11650,AW00011650,Caleb  Hayes,2,128.97
11651,AW00011651,Patricia  Garcia,5,226.43
11652,AW00011652,Samuel V Russell,5,310.93
11653,AW00011653,Sydney  Peterson,2,178.96
11654,AW00011654,Ariana C Sanchez,2,5955.23
11655,AW00011655,Tamara  Sharma,2,50.230000000000004
11656,AW00011656,Katelyn K Perez,2,77.27000000000001
11657,AW00011657,Megan A Cox,2,178.96
11658,AW00011658,Robert  Mitchell,2,111.96000000000001
11659,AW00011659,Miguel  Adams,5,235.01
11660,AW00011660,Miranda  Gonzales,5,324.72
11661,AW00011661,Jeremiah S James,5,287.7
11662,AW00011662,Ethan  Kumar,2,100.27000000000001
11663,AW00011663,Seth A Williams,2,5948.24
11664,AW00011664,Alyssa L Morgan,2,5948.24
11665,AW00011665,Janet  Dominguez,2,5930.23
11666,AW00011666,Angel  Baker,2,5948.24
11667,AW00011667,Blake S Moore,2,91.28
11668,AW00011668,Jada C Collins,2,128.97
11669,AW00011669,Isabella  Simmons,2,113.21000000000001
11670,AW00011670,Jacqueline  Perry,2,100.27000000000001
11671,AW00011671,Jessica L Brown,2,5970.23
11672,AW00011672,Chad C Jai,2,113.47999999999999
11673,AW00011673,Susan C Ye,2,191.95000000000002
11674,AW00011674,Morgan B Rogers,2,96.27000000000001
11675,AW00011675,Devin J Martinez,2,5898.26
11676,AW00011676,Alan  Hu,2,91.28
11677,AW00011677,Charles  Walker,5,298.21
11678,AW00011678,Johnny A Chavez,2,5900.549999999999
11679,AW00011679,Dalton W Richardson,2,145.96
11680,AW00011680,Kaylee E Nelson,2,93.98
11681,AW00011681,Abigail E Jones,2,137.96
11682,AW00011682,Kaitlyn  Hall,2,252.98000000000002
11683,AW00011683,Greg M Taylor,2,5897.23
11684,AW00011684,Devin  Parker,2,93.98
11685,AW00011685,Jose A Griffin,2,110.92000000000002
11686,AW00011686,Luke C Edwards,2,128.97
11687,AW00011687,Cody  Torres,2,97.98
11688,AW00011688,Victoria A Morris,2,5967.23
11689,AW00011689,Ian D Diaz,2,88.99000000000001
11690,AW00011690,Caroline  Butler,2,5904.23
11691,AW00011691,Kaitlyn  Wilson,2,119.96000000000001
11692,AW00011692,Caleb A Gonzales,2,93.98
11693,AW00011693,Hailey W Diaz,1,2294.99
11694,AW00011694,Jonathon L Ortega,2,128.97
11695,AW00011695,Logan  Campbell,2,128.97
11696,AW00011696,Mackenzie T Campbell,2,5873.26
11697,AW00011697,Eduardo  Lee,2,152.96
11698,AW00011698,Jackson  Wright,5,255.94
11699,AW00011699,Chase  Peterson,2,122.25
11700,AW00011700,Xavier  Richardson,2,137.96
11701,AW00011701,David  Hayes,2,128.97
11702,AW00011702,Jenny S Zhou,2,96.27000000000001
11703,AW00011703,Kaylee  Baker,2,100.27000000000001
11704,AW00011704,Evan G Hernandez,2,93.98
11705,AW00011705,Brooke  Richardson,2,5940.54
11706,AW00011706,Blake M Perez,2,88.99000000000001
11707,AW00011707,Natalie  Cook,2,6025.219999999999
11708,AW00011708,Elizabeth  Weisman,2,5908.5
11709,AW00011709,Hailey  Collins,5,325.89
11710,AW00011710,Zoe R Ramirez,2,97.98
11711,AW00011711,Daniel  Davis,27,1103.78
11712,AW00011712,Shelby  Rogers,5,127.8
11713,AW00011713,Kyle C Zhang,2,191.95
11714,AW00011714,Alexandria E Long,2,93.98
11715,AW00011715,Chloe F Robinson,2,143.97
11716,AW00011716,Evan  Kelly,2,96.27000000000001
11717,AW00011717,Marcus J Jones,2,192.47000000000003
11718,AW00011718,Sarah T Jones,2,100.27000000000001
11719,AW00011719,Blake P Green,5,287.19999999999993
11720,AW00011720,Morgan P Morris,2,117.95000000000002
11721,AW00011721,Jennifer A Alexander,2,105.26
11722,AW00011722,Julian S Hughes,2,153.46
11723,AW00011723,Luke A Coleman,5,192.53000000000003
11724,AW00011724,Jason  Carter,5,210.09
11725,AW00011725,Jose K Li,2,123.91
11726,AW00011726,Micah R Liang,2,223.44
11727,AW00011727,Benjamin  Taylor,2,5962.24
11728,AW00011728,Logan H White,2,109.97
11729,AW00011729,Caleb  Campbell,2,159.96
11730,AW00011730,Emma  Torres,2,134.46
11731,AW00011731,Tanya H Gill,2,121.44999999999999
11732,AW00011732,Erick  Sanchez,2,173.47000000000003
11733,AW00011733,Kristi J Schmidt,2,194.98000000000002
11734,AW00011734,Omar J Chen,2,135.78
11735,AW00011735,Sydney K Gray,2,109.97
11736,AW00011736,Sebastian  Sanchez,2,166.45000000000002
11737,AW00011737,Megan A Martin,2,77.27000000000001
11738,AW00011738,Elijah  Alexander,5,331.67999999999995
11739,AW00011739,Aaron L King,2,4758.029999999999
11740,AW00011740,Jan M Hall,5,384.09000000000003
11741,AW00011741,Tamara L Chander,2,6079.24
11742,AW00011742,Edward  Lewis,2,5915.539999999999
11743,AW00011743,Chase E Kelly,2,5898.26
11744,AW00011744,Stephanie D Campbell,2,72.28
11745,AW00011745,Allison  Gonzalez,2,5948.23
11746,AW00011746,Seth  Brooks,2,77.27000000000001
11747,AW00011747,Destiny  Davis,2,115.96000000000001
11748,AW00011748,Blake  Hill,5,131.54
11749,AW00011749,Eduardo C Jackson,3,47.92
11750,AW00011750,Latoya A She,3,8148.019999999999
11751,AW00011751,Victoria  Gonzales,3,8215.019999999999
11752,AW00011752,Lauren  Bryant,3,137.87
11753,AW00011753,Felicia J Ortega,3,47.92
11754,AW00011754,Janet L Ortega,3,8163.53
11755,AW00011755,Willie J Pal,3,46.25
11756,AW00011756,Linda C Ortega,3,8078.019999999999
11757,AW00011757,Vincent L Cai,3,58.05
11758,AW00011758,Colin  Yuan,3,58.05
11759,AW00011759,Dawn L Nath,3,8054.049999999999
11760,AW00011760,Melody R Moreno,3,274.91999999999996
11761,AW00011761,Edgar  Mehta,3,8149.489999999998
11762,AW00011762,Randall R Gomez,3,8228.009999999998
11763,AW00011763,Ross R Fernandez,3,76.65
11764,AW00011764,Jessie R Ramos,3,8129.019999999999
11765,AW00011765,Marc  Torres,3,8143.029999999999
11766,AW00011766,Candace M Raman,3,8280.48
11767,AW00011767,Meagan  Madan,3,8319.509999999998
11768,AW00011768,Clayton  Nara,3,8139.039999999999
11769,AW00011769,Haley L Hernandez,5,478.94999999999993
11770,AW00011770,Peter T Nara,2,77.27000000000001
11771,AW00011771,Isaac D Rivera,2,94.48
11772,AW00011772,Cameron M Moore,2,5913.24
11773,AW00011773,Gavin E Diaz,2,5983.74
11774,AW00011774,Emma  Sanchez,2,5900.549999999999
11775,AW00011775,Sierra  Roberts,2,5913.25
11776,AW00011776,Seth A Mitchell,2,6079.24
11777,AW00011777,Miranda  Long,2,5915.529999999999
11778,AW00011778,Haley A Henderson,2,5873.26
11779,AW00011779,Sarah P Jackson,2,5873.26
11780,AW00011780,Jessica K Alexander,2,5973.24
11781,AW00011781,Carlos  Gray,2,134.46
11782,AW00011782,Barbara K Jai,2,151.75
11783,AW00011783,Sara A Mitchell,2,109.97
11784,AW00011784,Jose  Turner,5,272.68999999999994
11785,AW00011785,Theodore D Diaz,2,74.98
11786,AW00011786,Ian G Murphy,2,126.96000000000001
11787,AW00011787,Jerry  Nath,2,109.97
11788,AW00011788,Destiny A James,2,255.27
11789,AW00011789,Bailey  Phillips,2,72.28
11790,AW00011790,Timothy C Gonzalez,2,146.95000000000002
11791,AW00011791,Chase D Morgan,2,119.98
11792,AW00011792,Alexia J Perry,2,119.98
11793,AW00011793,Xavier G Rogers,2,101.96000000000001
11794,AW00011794,Lauren  Ross,2,77.27000000000001
11795,AW00011795,Nicole  Thomas,2,74.98
11796,AW00011796,Isabel C Jenkins,2,5995.199999999999
11797,AW00011797,Devin R Coleman,2,5972.73
11798,AW00011798,Brendan Q Chande,2,5953.25
11799,AW00011799,Jessie B Wang,2,5921.19
11800,AW00011800,Jennifer M Baker,2,77.27000000000001
11801,AW00011801,Aaron J Sharma,2,87.28
11802,AW00011802,Madison A Taylor,5,215.29
11803,AW00011803,Jan L Hernandez,2,229.95000000000005
11804,AW00011804,Haley M Turner,2,133.96
11805,AW00011805,Richard M Green,2,128.97
11806,AW00011806,Jennifer S Stewart,2,96.27000000000001
11807,AW00011807,Lucas  Baker,2,153.46
11808,AW00011808,James  Parker,5,610.19
11809,AW00011809,Juan  Gray,2,5929.23
11810,AW00011810,Antonio K Washington,2,5973.24
11811,AW00011811,Abigail C Brooks,2,5898.26
11812,AW00011812,Andrew N Rodriguez,2,5900.549999999999
11813,AW00011813,Mary  Patterson,2,5953.25
11814,AW00011814,Dalton L Morgan,2,101.26
11815,AW00011815,Hannah J Patterson,2,5948.24
11816,AW00011816,Joe A Torres,2,5933.25
11817,AW00011817,Morgan C Miller,2,5898.26
11818,AW00011818,Daniel C Garcia,2,5954.219999999999
11819,AW00011819,Jose  Lal,2,96.27000000000001
11820,AW00011820,Katelyn  Lopez,5,232.70999999999998
11821,AW00011821,Austin  Johnson,2,151.42999999999998
11822,AW00011822,Rohinton H Wadia,2,87.28
11823,AW00011823,Morgan  Turner,5,262.41999999999996
11824,AW00011824,Jill C Martin,5,240.01000000000005
11825,AW00011825,Aimee  She,2,5900.549999999999
11826,AW00011826,Jessie J Alonso,2,5898.26
11827,AW00011827,Sara M Baker,5,512.47
11828,AW00011828,Katherine  Martinez,2,93.98
11829,AW00011829,Sophia  Campbell,2,130.94
11830,AW00011830,Taylor N Garcia,2,5930.23
11831,AW00011831,Christian  Ross,2,5933.25
11832,AW00011832,Zoe  Murphy,2,124.97
11833,AW00011833,Oscar G Price,5,240.01000000000002
11834,AW00011834,Fernando M Flores,2,5908.25
11835,AW00011835,Elijah M Russell,2,4772.299999999999
11836,AW00011836,Garrett  Travers,2,69.99000000000001
11837,AW00011837,Haley  Alexander,2,5923.23
11838,AW00011838,Justin J Rodriguez,2,135.21
11839,AW00011839,Tyler  Brown,2,5955.23
11840,AW00011840,Julian D Patterson,2,87.28
11841,AW00011841,Sean  Nelson,5,307.9699999999999
11842,AW00011842,Justin  Wilson,2,98.97
11843,AW00011843,Christy  Nara,2,116.76
11844,AW00011844,Michele J Alvarez,2,124.97
11845,AW00011845,Natalie A Jones,4,197.20000000000002
11846,AW00011846,Savannah A Reed,2,84.99000000000001
11847,AW00011847,Cassidy  Diaz,2,124.97
11848,AW00011848,Joshua C Lewis,2,92.27000000000001
11849,AW00011849,Faith C Reed,2,257.97
11850,AW00011850,Brooke C Ramirez,2,149.46
11851,AW00011851,Jada  Mitchell,2,84.99000000000001
11852,AW00011852,Kyle M Russell,2,124.97
11853,AW00011853,Grace  Jones,2,89.98
11854,AW00011854,Jason K Mitchell,2,5985.2
11855,AW00011855,Christian  Walker,2,89.98
11856,AW00011856,Seth M Hernandez,2,133.96
11857,AW00011857,Isabella  Young,2,124.97
11858,AW00011858,Jordan A Coleman,2,84.99000000000001
11859,AW00011859,Blake J Garcia,2,72.28
11860,AW00011860,Nicole  Walker,2,69.99000000000001
11861,AW00011861,Katherine  Carter,5,286.3
11862,AW00011862,Olivia  Peterson,2,209.23
11863,AW00011863,Jessica  Wood,2,47.940000000000005
11864,AW00011864,Elizabeth W Thompson,2,47.940000000000005
11865,AW00011865,Chloe R Rivera,2,114.92
11866,AW00011866,Lucas L Scott,2,42.95
11867,AW00011867,Nathaniel C James,2,82.93
11868,AW00011868,Jessica M Peterson,5,247.01
11869,AW00011869,Kaitlyn A Adams,5,269.08000000000004
11870,AW00011870,Jillian  Garcia,2,242.27000000000004
11871,AW00011871,Dalton L Bennett,2,69.99000000000001
11872,AW00011872,Faith L Patterson,2,5948.24
11873,AW00011873,Ryan  Zhang,2,5923.23
11874,AW00011874,Adrian  Bell,2,72.21000000000001
11875,AW00011875,Jonathan  Brown,5,292.69999999999993
11876,AW00011876,Madison L White,2,82.93
11877,AW00011877,Alexis  Diaz,2,42.95
11878,AW00011878,Christine  Nara,2,82.93
11879,AW00011879,Edgar  Sai,2,107.42
11880,AW00011880,Melissa  Sanchez,2,50.230000000000004
11881,AW00011881,Richard T Mitchell,2,148.39999999999998
11882,AW00011882,Patrick L Stewart,2,47.940000000000005
11883,AW00011883,Hannah C Anderson,2,77.27000000000001
11884,AW00011884,Latoya S Shen,2,109.97
11885,AW00011885,Kurt  Sharma,2,5900.549999999999
11886,AW00011886,Katelyn  Parker,2,5897.53
11887,AW00011887,Joseph  White,2,82.93
11888,AW00011888,Aaron N Ross,1,2376.9599999999996
11889,AW00011889,Blake  Patterson,2,50.230000000000004
11890,AW00011890,Whitney  Lopez,2,130.44
11891,AW00011891,Jamie E Liang,2,109.97
11892,AW00011892,Julio M Ortega,3,8119.029999999999
11893,AW00011893,Orlando J Carlson,3,8123.029999999999
11894,AW00011894,Ann  Gonzalez,3,8222.999999999998
11895,AW00011895,Dustin  Chander,3,8149.039999999999
11896,AW00011896,Frank  Carlson,3,8117.969999999999
11897,AW00011897,Orlando I Ashe,3,8203.02
11898,AW00011898,Angela T Henderson,3,8179.029999999999
11899,AW00011899,Brenda  Perez,3,8189.499999999998
11900,AW00011900,Byron  Carlson,3,8257.009999999998
11901,AW00011901,Stacy  Alvarez,3,8248.009999999998
11902,AW00011902,Drew  Pal,3,63.03999999999999
11903,AW00011903,Kate L Raji,3,8108.039999999999
11904,AW00011904,Kaylee  Cook,3,8214.499999999998
11905,AW00011905,Isaiah  Ramirez,3,8155.98
11906,AW00011906,Gabriella  Sanders,3,8150.999999999998
11907,AW00011907,Sarah  Garcia,3,8135.33
11908,AW00011908,Rafael A Tang,3,8079.049999999999
11909,AW00011909,Nichole M She,3,8105.3099999999995
11910,AW00011910,Jaclyn F Zheng,3,8113.029999999999
11911,AW00011911,Rachael D Kapoor,3,62.459999999999994
11912,AW00011912,Rachael  Sai,3,8095.32
11913,AW00011913,Rebecca A. Robinson,3,41.26
11914,AW00011914,Meagan M Rana,3,8165.959999999999
11915,AW00011915,Philip P Carlson,3,8142.999999999999
11916,AW00011916,Joe D Rana,3,8178.509999999998
11917,AW00011917,Roy R Sanz,3,8121.33
11918,AW00011918,Kaylee L Hill,3,8204.989999999998
11919,AW00011919,Warren  Andersen,3,8171.5199999999995
11920,AW00011920,Adrienne  Gomez,3,8156.32
11921,AW00011921,Gilbert  Zhu,3,63.24
11922,AW00011922,James  Davis,5,275.5
11923,AW00011923,Sarah  Bryant,2,42.95
11924,AW00011924,Ian C Long,2,5897.23
11925,AW00011925,Ashlee  Jai,2,5968.23
11926,AW00011926,Eduardo  Foster,2,47.940000000000005
11927,AW00011927,Nicole D Murphy,2,51.94
11928,AW00011928,Isabella M Morris,2,47.940000000000005
11929,AW00011929,Virginia  Gonzalez,3,4965.78
11930,AW00011930,Jaclyn M Nara,3,5035.81
11931,AW00011931,Marcus M Adams,2,234.44
11932,AW00011932,Elizabeth  Coleman,2,136.25
11933,AW00011933,Mathew  Rubio,2,5933.26
11934,AW00011934,Justin L Shan,2,5994.719999999999
11935,AW00011935,Jessica  Taylor,1,35.0
11936,AW00011936,Hunter S Clark,1,42.28
11937,AW00011937,Devin  Perez,2,5888.24
11938,AW00011938,Seth D Alexander,2,42.95
11939,AW00011939,Kevin C Washington,2,5976.74
11940,AW00011940,Tyler E Miller,2,69.99000000000001
11941,AW00011941,Adam L Roberts,2,108.96000000000001
11942,AW00011942,George L Gonzalez,3,4792.29
11943,AW00011943,Dawn E Huang,3,4734.29
11944,AW00011944,Rachael M Rodriguez,3,4776.2699999999995
11945,AW00011945,Dennis  Huang,2,5910.549999999999
11946,AW00011946,Brandy  Saunders,3,4697.31
11947,AW00011947,Jenny R Zheng,3,4747.3
11948,AW00011948,Tasha E Xu,2,82.25999999999999
11949,AW00011949,Julia W Brooks,2,69.99000000000001
11950,AW00011950,Jordan  Carter,2,109.97
11951,AW00011951,Lacey J Huang,3,63.52
11952,AW00011952,Dorothy B. Robinson,3,8168.999999999999
11953,AW00011953,Courtney D Wright,2,65.25
11954,AW00011954,Joseph M Garcia,2,5910.549999999999
11955,AW00011955,Gabriel L Green,2,5953.25
11956,AW00011956,Alexandria  Sandberg,2,5873.26
11957,AW00011957,Courtney  Hernandez,2,91.25
11958,AW00011958,Dylan D Lal,2,159.96
11959,AW00011959,Elizabeth K Davis,2,138.48
11960,AW00011960,Ana  Griffin,2,74.98
11961,AW00011961,Anne A Alvarez,2,72.28
11962,AW00011962,Alexandra  Roberts,2,102.97
11963,AW00011963,Antonio G Patterson,3,8068.03
11964,AW00011964,Sharon  Salavaria,3,8173.529999999999
11965,AW00011965,Katie B She,3,118.74
11966,AW00011966,Rafael  Black,3,55.76
11967,AW00011967,Latasha  Munoz,3,8153.019999999999
11968,AW00011968,Kelsey G Becker,3,8079.049999999999
11969,AW00011969,Randy S Xu,3,8173.019999999999
11970,AW00011970,Bailey  Collins,2,109.97
11971,AW00011971,Amanda P Adams,2,134.46
11972,AW00011972,Katherine K Williams,2,65.25
11973,AW00011973,Caroline  Barnes,2,88.96000000000001
11974,AW00011974,Randy W Sun,2,113.45
11975,AW00011975,Destiny B Garcia,2,208.96
