"CustomerID","AccountNumber","CustomerFullname","TotalOrder","TotalRevenue"
11490,AW00011490,Danny  Rubio,1,"5399.0000"
11491,AW00011491,Andre  Perez,3,"815801.0000"
11492,AW00011492,Terrence C Chander,2,"20726480.0000"
11493,AW00011493,Dawn T Wu,3,"695880.0000"
11494,AW00011494,Jimmy M Gutierrez,3,"697381.0000"
11495,AW00011495,Francis  Jimenez,1,"1398.0000"
11496,AW00011496,Gary  Ortega,3,"701379.0000"
11497,AW00011497,Katrina R Nath,1,"3499.0000"
11498,AW00011498,Arturo C Sun,16,"56153.0000"
11499,AW00011499,Pedro A Vance,2,"19221.0000"
11500,AW00011500,Sarah V Simmons,16,"65427.0000"
11501,AW00011501,Brandy P Chandra,16,"87225.0000"
11502,AW00011502,Jared  Peterson,16,"102629.0000"
11503,AW00011503,Dennis G Wu,2,"6178.0000"
11504,AW00011504,Jordan P Baker,2,"4457.0000"
11505,AW00011505,Jasmine A Powell,16,"84677.0000"
11506,AW00011506,Nicholas S Brown,16,"74860.0000"
11507,AW00011507,Isabella A Russell,16,"65306.0000"
11508,AW00011508,Elizabeth R Wilson,2,"7727.0000"
11509,AW00011509,Roger  Harui,1,"19629.0000"
11510,AW00011510,Seth H Roberts,5,"25815.0000"
11511,AW00011511,Caleb  Perry,1,"3500.0000"
11512,AW00011512,Natalie L Campbell,1,"231999.0000"
11513,AW00011513,Alyssa A Howard,1,"86395.0000"
11514,AW00011514,Dalton  Diaz,1,"3999.0000"
11515,AW00011515,Shannon H Huang,2,"593023.0000"
11516,AW00011516,Mya  Gonzales,2,"591554.0000"
11517,AW00011517,Katherine A Bryant,2,"10176.0000"
11518,AW00011518,Edward  Washington,2,"8220.0000"
11519,AW00011519,Jerome B Navarro,16,"75727.0000"
11520,AW00011520,Jada A Morgan,16,"82297.0000"
11521,AW00011521,Ariana  Peterson,2,"4457.0000"
11522,AW00011522,Christian J Hughes,2,"588824.0000"
11523,AW00011523,Lucas V Taylor,1,"237696.0000"
11524,AW00011524,Alyssa L Jackson,2,"4228.0000"
11525,AW00011525,Ariana  Cook,2,"593555.0000"
11526,AW00011526,Katherine P Diaz,1,"237696.0000"
11527,AW00011527,Jenna J Green,2,"3958.0000"
11528,AW00011528,Joan  Washington,2,"595971.0000"
11529,AW00011529,Austin L Bryant,2,"594421.0000"
11530,AW00011530,Andrew C Martinez,16,"57380.0000"
11531,AW00011531,Nina R Yuan,2,"587555.0000"
11532,AW00011532,Lauren  Miller,2,"4457.0000"
11533,AW00011533,Ebony E Gill,2,"3729.0000"
11534,AW00011534,Cameron M Lewis,2,"591973.0000"
11535,AW00011535,Devin  Nelson,2,"591921.0000"
11536,AW00011536,Logan J Chow,2,"591554.0000"
11537,AW00011537,Dakota  Ross,2,"587326.0000"
11538,AW00011538,Nicole B Taylor,2,"589524.0000"
11539,AW00011539,Justin  Washington,2,"599773.0000"
11540,AW00011540,Alberto C Navarro,2,"595818.0000"
11541,AW00011541,Aidan D Ross,2,"597324.0000"
11542,AW00011542,Alejandro L Tang,1,"3447.0000"
11543,AW00011543,Sheena  Chande,1,"5399.0000"
11544,AW00011544,Joel A Garcia,1,"8898.0000"
11545,AW00011545,Reginald  Dominguez,1,"5399.0000"
11546,AW00011546,Christine  Chande,2,"20953092.0000"
11547,AW00011547,Cindy E Sai,3,"21004692.0000"
11548,AW00011548,Raymond  Sanchez,3,"706827.0000"
11549,AW00011549,Crystal J Liang,3,"702377.0000"
11550,AW00011550,Deb  Torres,3,"20810215.0000"
11551,AW00011551,Shannon  Alvarez,1,"5399.0000"
11552,AW00011552,Eddie L Rubio,1,"3499.0000"
11553,AW00011553,Sharon D Luo,1,"2149.0000"
11554,AW00011554,Sydney  Simmons,1,"3499.0000"
11555,AW00011555,Alexandria R Henderson,1,"3499.0000"
11556,AW00011556,Lucas J Evans,1,"2149.0000"
11557,AW00011557,Felicia  Ramos,1,"2149.0000"
11558,AW00011558,Ivan E Malhotra,1,"2149.0000"
11559,AW00011559,Frederick M Subram,1,"3499.0000"
11560,AW00011560,Whitney  Srini,1,"5399.0000"
11561,AW00011561,Briana  Dominguez,2,"20720481.0000"
11562,AW00011562,Jarrod  Gonzalez,1,"8498.0000"
11563,AW00011563,Cesar  Srini,1,"5399.0000"
11564,AW00011564,Jorge L Liang,2,"20722981.0000"
11565,AW00011565,Erik S Diaz,1,"3499.0000"
11566,AW00011566,April L Shan,25,"100683.0000"
11567,AW00011567,Carla  Perez,1,"5399.0000"
11568,AW00011568,Alexia  Foster,3,"21186000.0000"
11569,AW00011569,Troy  Malhotra,1,"3499.0000"
11570,AW00011570,Kristin K Andersen,2,"20946195.0000"
11571,AW00011571,Joel  Sai,2,"20946122.0000"
11572,AW00011572,Billy  Moreno,2,"20952091.0000"
11573,AW00011573,Meagan W Subram,1,"3499.0000"
11574,AW00011574,Karla V Luo,1,"3499.0000"
11575,AW00011575,Jackson  Campbell,3,"20966684.0000"
11576,AW00011576,Micah V Zhu,2,"20955695.0000"
11577,AW00011577,Janet  Serrano,2,"20720481.0000"
11578,AW00011578,Trisha  Huang,2,"20947693.0000"
11579,AW00011579,Clayton  Beck,1,"4398.0000"
11580,AW00011580,Melvin  Raje,1,"3499.0000"
11581,AW00011581,Cindy  Jordan,5,"23719.0000"
11582,AW00011582,Claudia E Ma,2,"20723980.0000"
11583,AW00011583,Karla M Xu,2,"20945193.0000"
11584,AW00011584,Devin J Carter,1,"899.0000"
11585,AW00011585,Kari L Perez,1,"4999.0000"
11586,AW00011586,Alberto  Romero,1,"899.0000"
11587,AW00011587,Kevin  Bryant,2,"20740110.0000"
11588,AW00011588,Candace  Mehta,2,"20722981.0000"
11589,AW00011589,Ebony  Malhotra,1,"1498.0000"
11590,AW00011590,Erika F Diaz,2,"20724479.0000"
11591,AW00011591,Stacey W Lu,2,"589524.0000"
11592,AW00011592,Darrell T Raji,2,"587555.0000"
11593,AW00011593,Armando  Moreno,2,"590825.0000"
11594,AW00011594,Corey  Goel,1,"8898.0000"
11595,AW00011595,Sebastian  Howard,1,"3499.0000"
11596,AW00011596,Roger E Raje,1,"4997.0000"
11597,AW00011597,Janelle C Chandra,1,"3499.0000"
11598,AW00011598,Meredith B Ruiz,2,"20961924.0000"
11599,AW00011599,Melody  Diaz,2,"595722.0000"
11600,AW00011600,Linda D Rubio,1,"3499.0000"
11601,AW00011601,Ivan S Raman,2,"593222.0000"
11602,AW00011602,Larry  Gill,1,"3499.0000"
11603,AW00011603,Geoffrey  Gonzalez,3,"20962786.0000"
11604,AW00011604,Edgar  Sanchez,3,"20964684.0000"
11605,AW00011605,Heidi L Subram,2,"20720481.0000"
11606,AW00011606,Melody  Ramos,2,"592223.0000"
11607,AW00011607,Clinton H Moreno,2,"591324.0000"
11608,AW00011608,Cesar E Madan,1,"3499.0000"
11609,AW00011609,Eugene E Ye,3,"20973283.0000"
11610,AW00011610,Blake  Collins,3,"21185698.0000"
11611,AW00011611,Ernest  Lin,2,"587326.0000"
11612,AW00011612,Keith  Andersen,3,"20965584.0000"
11613,AW00011613,Meredith M Prasad,2,"20945193.0000"
11614,AW00011614,Katrina M Sharma,2,"20729878.0000"
11615,AW00011615,Dwayne H Navarro,3,"21027625.0000"
11616,AW00011616,Casey  Nath,3,"21032419.0000"
11617,AW00011617,Sean  Brooks,2,"593555.0000"
11618,AW00011618,Brian M Ramirez,1,"236996.0000"
11619,AW00011619,Sierra J Young,16,"63484.0000"
11620,AW00011620,Megan M Rodriguez,2,"4457.0000"
11621,AW00011621,Leah R She,2,"12324.0000"
11622,AW00011622,Gabriel  Allen,2,"13375.0000"
11623,AW00011623,Angela  Perry,2,"594824.0000"
11624,AW00011624,Ryan C Smith,2,"589826.0000"
11625,AW00011625,Zachary S Moore,2,"591325.0000"
11626,AW00011626,Destiny  Rogers,2,"595874.0000"
11627,AW00011627,Dalton  Gray,2,"5023.0000"
11628,AW00011628,Mariah M Wood,2,"587555.0000"
11629,AW00011629,Isaiah D Wright,2,"593023.0000"
11630,AW00011630,Haley  Powell,2,"593326.0000"
11631,AW00011631,Antonio C Bennett,16,"70750.0000"
11632,AW00011632,Alexandra D Jenkins,16,"100209.0000"
11633,AW00011633,Thomas  Anderson,2,"7727.0000"
11634,AW00011634,Samuel  Collins,2,"3958.0000"
11635,AW00011635,Darrell  Chande,2,"4228.0000"
11636,AW00011636,Kimberly K Cox,2,"7727.0000"
11637,AW00011637,Morgan  Hernandez,2,"3958.0000"
11638,AW00011638,Antonio E Powell,2,"7727.0000"
11639,AW00011639,Angelica  Perry,2,"12726.0000"
11640,AW00011640,Chloe A Wilson,5,"40912.0000"
11641,AW00011641,James D Chen,5,"30320.0000"
11642,AW00011642,Morgan T Hughes,5,"48187.0000"
11643,AW00011643,Naomi L Munoz,2,"10022.0000"
11644,AW00011644,Charles S Torres,2,"4228.0000"
11645,AW00011645,Gabriella M Turner,2,"15346.0000"
11646,AW00011646,Anna A Foster,2,"11348.0000"
11647,AW00011647,Randy J Wu,1,"236594.0000"
11648,AW00011648,Kevin R Scott,2,"8899.0000"
11649,AW00011649,Ian M White,2,"9128.0000"
11650,AW00011650,Caleb  Hayes,2,"12897.0000"
11651,AW00011651,Patricia  Garcia,5,"22643.0000"
11652,AW00011652,Samuel V Russell,5,"31093.0000"
11653,AW00011653,Sydney  Peterson,2,"17896.0000"
11654,AW00011654,Ariana C Sanchez,2,"595523.0000"
11655,AW00011655,Tamara  Sharma,2,"5023.0000"
11656,AW00011656,Katelyn K Perez,2,"7727.0000"
11657,AW00011657,Megan A Cox,2,"17896.0000"
11658,AW00011658,Robert  Mitchell,2,"11196.0000"
11659,AW00011659,Miguel  Adams,5,"23501.0000"
11660,AW00011660,Miranda  Gonzales,5,"32472.0000"
11661,AW00011661,Jeremiah S James,5,"28770.0000"
11662,AW00011662,Ethan  Kumar,2,"10027.0000"
11663,AW00011663,Seth A Williams,2,"594824.0000"
11664,AW00011664,Alyssa L Morgan,2,"594824.0000"
11665,AW00011665,Janet  Dominguez,2,"593023.0000"
11666,AW00011666,Angel  Baker,2,"594824.0000"
11667,AW00011667,Blake S Moore,2,"9128.0000"
11668,AW00011668,Jada C Collins,2,"12897.0000"
11669,AW00011669,Isabella  Simmons,2,"11321.0000"
11670,AW00011670,Jacqueline  Perry,2,"10027.0000"
11671,AW00011671,Jessica L Brown,2,"597023.0000"
11672,AW00011672,Chad C Jai,2,"11348.0000"
11673,AW00011673,Susan C Ye,2,"19195.0000"
11674,AW00011674,Morgan B Rogers,2,"9627.0000"
11675,AW00011675,Devin J Martinez,2,"589826.0000"
11676,AW00011676,Alan  Hu,2,"9128.0000"
11677,AW00011677,Charles  Walker,5,"29821.0000"
11678,AW00011678,Johnny A Chavez,2,"590055.0000"
11679,AW00011679,Dalton W Richardson,2,"14596.0000"
11680,AW00011680,Kaylee E Nelson,2,"9398.0000"
11681,AW00011681,Abigail E Jones,2,"13796.0000"
11682,AW00011682,Kaitlyn  Hall,2,"25298.0000"
11683,AW00011683,Greg M Taylor,2,"589723.0000"
11684,AW00011684,Devin  Parker,2,"9398.0000"
11685,AW00011685,Jose A Griffin,2,"11092.0000"
11686,AW00011686,Luke C Edwards,2,"12897.0000"
11687,AW00011687,Cody  Torres,2,"9798.0000"
11688,AW00011688,Victoria A Morris,2,"596723.0000"
11689,AW00011689,Ian D Diaz,2,"8899.0000"
11690,AW00011690,Caroline  Butler,2,"590423.0000"
11691,AW00011691,Kaitlyn  Wilson,2,"11996.0000"
11692,AW00011692,Caleb A Gonzales,2,"9398.0000"
11693,AW00011693,Hailey W Diaz,1,"229499.0000"
11694,AW00011694,Jonathon L Ortega,2,"12897.0000"
11695,AW00011695,Logan  Campbell,2,"12897.0000"
11696,AW00011696,Mackenzie T Campbell,2,"587326.0000"
11697,AW00011697,Eduardo  Lee,2,"15296.0000"
11698,AW00011698,Jackson  Wright,5,"25594.0000"
11699,AW00011699,Chase  Peterson,2,"12225.0000"
11700,AW00011700,Xavier  Richardson,2,"13796.0000"
11701,AW00011701,David  Hayes,2,"12897.0000"
11702,AW00011702,Jenny S Zhou,2,"9627.0000"
11703,AW00011703,Kaylee  Baker,2,"10027.0000"
11704,AW00011704,Evan G Hernandez,2,"9398.0000"
11705,AW00011705,Brooke  Richardson,2,"594054.0000"
11706,AW00011706,Blake M Perez,2,"8899.0000"
11707,AW00011707,Natalie  Cook,2,"602522.0000"
11708,AW00011708,Elizabeth  Weisman,2,"590850.0000"
11709,AW00011709,Hailey  Collins,5,"32589.0000"
11710,AW00011710,Zoe R Ramirez,2,"9798.0000"
11711,AW00011711,Daniel  Davis,27,"110378.0000"
11712,AW00011712,Shelby  Rogers,5,"12780.0000"
11713,AW00011713,Kyle C Zhang,2,"19195.0000"
11714,AW00011714,Alexandria E Long,2,"9398.0000"
11715,AW00011715,Chloe F Robinson,2,"14397.0000"
11716,AW00011716,Evan  Kelly,2,"9627.0000"
11717,AW00011717,Marcus J Jones,2,"19247.0000"
11718,AW00011718,Sarah T Jones,2,"10027.0000"
11719,AW00011719,Blake P Green,5,"28720.0000"
11720,AW00011720,Morgan P Morris,2,"11795.0000"
11721,AW00011721,Jennifer A Alexander,2,"10526.0000"
11722,AW00011722,Julian S Hughes,2,"15346.0000"
11723,AW00011723,Luke A Coleman,5,"19253.0000"
11724,AW00011724,Jason  Carter,5,"21009.0000"
11725,AW00011725,Jose K Li,2,"12391.0000"
11726,AW00011726,Micah R Liang,2,"22344.0000"
11727,AW00011727,Benjamin  Taylor,2,"596224.0000"
11728,AW00011728,Logan H White,2,"10997.0000"
11729,AW00011729,Caleb  Campbell,2,"15996.0000"
11730,AW00011730,Emma  Torres,2,"13446.0000"
11731,AW00011731,Tanya H Gill,2,"12145.0000"
11732,AW00011732,Erick  Sanchez,2,"17347.0000"
11733,AW00011733,Kristi J Schmidt,2,"19498.0000"
11734,AW00011734,Omar J Chen,2,"13578.0000"
11735,AW00011735,Sydney K Gray,2,"10997.0000"
11736,AW00011736,Sebastian  Sanchez,2,"16645.0000"
11737,AW00011737,Megan A Martin,2,"7727.0000"
11738,AW00011738,Elijah  Alexander,5,"33168.0000"
11739,AW00011739,Aaron L King,2,"475803.0000"
11740,AW00011740,Jan M Hall,5,"38409.0000"
11741,AW00011741,Tamara L Chander,2,"607924.0000"
11742,AW00011742,Edward  Lewis,2,"591554.0000"
11743,AW00011743,Chase E Kelly,2,"589826.0000"
11744,AW00011744,Stephanie D Campbell,2,"7228.0000"
11745,AW00011745,Allison  Gonzalez,2,"594823.0000"
11746,AW00011746,Seth  Brooks,2,"7727.0000"
11747,AW00011747,Destiny  Davis,2,"11596.0000"
11748,AW00011748,Blake  Hill,5,"13154.0000"
11749,AW00011749,Eduardo C Jackson,3,"4792.0000"
11750,AW00011750,Latoya A She,3,"814802.0000"
11751,AW00011751,Victoria  Gonzales,3,"821502.0000"
11752,AW00011752,Lauren  Bryant,3,"13787.0000"
11753,AW00011753,Felicia J Ortega,3,"4792.0000"
11754,AW00011754,Janet L Ortega,3,"816353.0000"
11755,AW00011755,Willie J Pal,3,"4625.0000"
11756,AW00011756,Linda C Ortega,3,"807802.0000"
11757,AW00011757,Vincent L Cai,3,"5805.0000"
11758,AW00011758,Colin  Yuan,3,"5805.0000"
11759,AW00011759,Dawn L Nath,3,"805405.0000"
11760,AW00011760,Melody R Moreno,3,"27492.0000"
11761,AW00011761,Edgar  Mehta,3,"814949.0000"
11762,AW00011762,Randall R Gomez,3,"822801.0000"
11763,AW00011763,Ross R Fernandez,3,"7665.0000"
11764,AW00011764,Jessie R Ramos,3,"812902.0000"
11765,AW00011765,Marc  Torres,3,"814303.0000"
11766,AW00011766,Candace M Raman,3,"828048.0000"
11767,AW00011767,Meagan  Madan,3,"831951.0000"
11768,AW00011768,Clayton  Nara,3,"813904.0000"
11769,AW00011769,Haley L Hernandez,5,"47895.0000"
11770,AW00011770,Peter T Nara,2,"7727.0000"
11771,AW00011771,Isaac D Rivera,2,"9448.0000"
11772,AW00011772,Cameron M Moore,2,"591324.0000"
11773,AW00011773,Gavin E Diaz,2,"598374.0000"
11774,AW00011774,Emma  Sanchez,2,"590055.0000"
11775,AW00011775,Sierra  Roberts,2,"591325.0000"
11776,AW00011776,Seth A Mitchell,2,"607924.0000"
11777,AW00011777,Miranda  Long,2,"591553.0000"
11778,AW00011778,Haley A Henderson,2,"587326.0000"
11779,AW00011779,Sarah P Jackson,2,"587326.0000"
11780,AW00011780,Jessica K Alexander,2,"597324.0000"
11781,AW00011781,Carlos  Gray,2,"13446.0000"
11782,AW00011782,Barbara K Jai,2,"15175.0000"
11783,AW00011783,Sara A Mitchell,2,"10997.0000"
11784,AW00011784,Jose  Turner,5,"27269.0000"
11785,AW00011785,Theodore D Diaz,2,"7498.0000"
11786,AW00011786,Ian G Murphy,2,"12696.0000"
11787,AW00011787,Jerry  Nath,2,"10997.0000"
11788,AW00011788,Destiny A James,2,"25527.0000"
11789,AW00011789,Bailey  Phillips,2,"7228.0000"
11790,AW00011790,Timothy C Gonzalez,2,"14695.0000"
11791,AW00011791,Chase D Morgan,2,"11998.0000"
11792,AW00011792,Alexia J Perry,2,"11998.0000"
11793,AW00011793,Xavier G Rogers,2,"10196.0000"
11794,AW00011794,Lauren  Ross,2,"7727.0000"
11795,AW00011795,Nicole  Thomas,2,"7498.0000"
11796,AW00011796,Isabel C Jenkins,2,"599520.0000"
11797,AW00011797,Devin R Coleman,2,"597273.0000"
11798,AW00011798,Brendan Q Chande,2,"595325.0000"
11799,AW00011799,Jessie B Wang,2,"592119.0000"
11800,AW00011800,Jennifer M Baker,2,"7727.0000"
11801,AW00011801,Aaron J Sharma,2,"8728.0000"
11802,AW00011802,Madison A Taylor,5,"21529.0000"
11803,AW00011803,Jan L Hernandez,2,"22995.0000"
11804,AW00011804,Haley M Turner,2,"13396.0000"
11805,AW00011805,Richard M Green,2,"12897.0000"
11806,AW00011806,Jennifer S Stewart,2,"9627.0000"
11807,AW00011807,Lucas  Baker,2,"15346.0000"
11808,AW00011808,James  Parker,5,"61019.0000"
11809,AW00011809,Juan  Gray,2,"592923.0000"
11810,AW00011810,Antonio K Washington,2,"597324.0000"
11811,AW00011811,Abigail C Brooks,2,"589826.0000"
11812,AW00011812,Andrew N Rodriguez,2,"590055.0000"
11813,AW00011813,Mary  Patterson,2,"595325.0000"
11814,AW00011814,Dalton L Morgan,2,"10126.0000"
11815,AW00011815,Hannah J Patterson,2,"594824.0000"
11816,AW00011816,Joe A Torres,2,"593325.0000"
11817,AW00011817,Morgan C Miller,2,"589826.0000"
11818,AW00011818,Daniel C Garcia,2,"595422.0000"
11819,AW00011819,Jose  Lal,2,"9627.0000"
11820,AW00011820,Katelyn  Lopez,5,"23271.0000"
11821,AW00011821,Austin  Johnson,2,"15143.0000"
11822,AW00011822,Rohinton H Wadia,2,"8728.0000"
11823,AW00011823,Morgan  Turner,5,"26242.0000"
11824,AW00011824,Jill C Martin,5,"24001.0000"
11825,AW00011825,Aimee  She,2,"590055.0000"
11826,AW00011826,Jessie J Alonso,2,"589826.0000"
11827,AW00011827,Sara M Baker,5,"51247.0000"
11828,AW00011828,Katherine  Martinez,2,"9398.0000"
11829,AW00011829,Sophia  Campbell,2,"13094.0000"
11830,AW00011830,Taylor N Garcia,2,"593023.0000"
11831,AW00011831,Christian  Ross,2,"593325.0000"
11832,AW00011832,Zoe  Murphy,2,"12497.0000"
11833,AW00011833,Oscar G Price,5,"24001.0000"
11834,AW00011834,Fernando M Flores,2,"590825.0000"
11835,AW00011835,Elijah M Russell,2,"477230.0000"
11836,AW00011836,Garrett  Travers,2,"6999.0000"
11837,AW00011837,Haley  Alexander,2,"592323.0000"
11838,AW00011838,Justin J Rodriguez,2,"13521.0000"
11839,AW00011839,Tyler  Brown,2,"595523.0000"
11840,AW00011840,Julian D Patterson,2,"8728.0000"
11841,AW00011841,Sean  Nelson,5,"30797.0000"
11842,AW00011842,Justin  Wilson,2,"9897.0000"
11843,AW00011843,Christy  Nara,2,"11676.0000"
11844,AW00011844,Michele J Alvarez,2,"12497.0000"
11845,AW00011845,Natalie A Jones,4,"19720.0000"
11846,AW00011846,Savannah A Reed,2,"8499.0000"
11847,AW00011847,Cassidy  Diaz,2,"12497.0000"
11848,AW00011848,Joshua C Lewis,2,"9227.0000"
11849,AW00011849,Faith C Reed,2,"25797.0000"
11850,AW00011850,Brooke C Ramirez,2,"14946.0000"
11851,AW00011851,Jada  Mitchell,2,"8499.0000"
11852,AW00011852,Kyle M Russell,2,"12497.0000"
11853,AW00011853,Grace  Jones,2,"8998.0000"
11854,AW00011854,Jason K Mitchell,2,"598520.0000"
11855,AW00011855,Christian  Walker,2,"8998.0000"
11856,AW00011856,Seth M Hernandez,2,"13396.0000"
11857,AW00011857,Isabella  Young,2,"12497.0000"
11858,AW00011858,Jordan A Coleman,2,"8499.0000"
11859,AW00011859,Blake J Garcia,2,"7228.0000"
11860,AW00011860,Nicole  Walker,2,"6999.0000"
11861,AW00011861,Katherine  Carter,5,"28630.0000"
11862,AW00011862,Olivia  Peterson,2,"20923.0000"
11863,AW00011863,Jessica  Wood,2,"4794.0000"
11864,AW00011864,Elizabeth W Thompson,2,"4794.0000"
11865,AW00011865,Chloe R Rivera,2,"11492.0000"
11866,AW00011866,Lucas L Scott,2,"4295.0000"
11867,AW00011867,Nathaniel C James,2,"8293.0000"
11868,AW00011868,Jessica M Peterson,5,"24701.0000"
11869,AW00011869,Kaitlyn A Adams,5,"26908.0000"
11870,AW00011870,Jillian  Garcia,2,"24227.0000"
11871,AW00011871,Dalton L Bennett,2,"6999.0000"
11872,AW00011872,Faith L Patterson,2,"594824.0000"
11873,AW00011873,Ryan  Zhang,2,"592323.0000"
11874,AW00011874,Adrian  Bell,2,"7221.0000"
11875,AW00011875,Jonathan  Brown,5,"29270.0000"
11876,AW00011876,Madison L White,2,"8293.0000"
11877,AW00011877,Alexis  Diaz,2,"4295.0000"
11878,AW00011878,Christine  Nara,2,"8293.0000"
11879,AW00011879,Edgar  Sai,2,"10742.0000"
11880,AW00011880,Melissa  Sanchez,2,"5023.0000"
11881,AW00011881,Richard T Mitchell,2,"14840.0000"
11882,AW00011882,Patrick L Stewart,2,"4794.0000"
11883,AW00011883,Hannah C Anderson,2,"7727.0000"
11884,AW00011884,Latoya S Shen,2,"10997.0000"
11885,AW00011885,Kurt  Sharma,2,"590055.0000"
11886,AW00011886,Katelyn  Parker,2,"589753.0000"
11887,AW00011887,Joseph  White,2,"8293.0000"
11888,AW00011888,Aaron N Ross,1,"237696.0000"
11889,AW00011889,Blake  Patterson,2,"5023.0000"
11890,AW00011890,Whitney  Lopez,2,"13044.0000"
11891,AW00011891,Jamie E Liang,2,"10997.0000"
11892,AW00011892,Julio M Ortega,3,"811903.0000"
11893,AW00011893,Orlando J Carlson,3,"812303.0000"
11894,AW00011894,Ann  Gonzalez,3,"822300.0000"
11895,AW00011895,Dustin  Chander,3,"814904.0000"
11896,AW00011896,Frank  Carlson,3,"811797.0000"
11897,AW00011897,Orlando I Ashe,3,"820302.0000"
11898,AW00011898,Angela T Henderson,3,"817903.0000"
11899,AW00011899,Brenda  Perez,3,"818950.0000"
11900,AW00011900,Byron  Carlson,3,"825701.0000"
11901,AW00011901,Stacy  Alvarez,3,"824801.0000"
11902,AW00011902,Drew  Pal,3,"6304.0000"
11903,AW00011903,Kate L Raji,3,"810804.0000"
11904,AW00011904,Kaylee  Cook,3,"821450.0000"
11905,AW00011905,Isaiah  Ramirez,3,"815598.0000"
11906,AW00011906,Gabriella  Sanders,3,"815100.0000"
11907,AW00011907,Sarah  Garcia,3,"813533.0000"
11908,AW00011908,Rafael A Tang,3,"807905.0000"
11909,AW00011909,Nichole M She,3,"810531.0000"
11910,AW00011910,Jaclyn F Zheng,3,"811303.0000"
11911,AW00011911,Rachael D Kapoor,3,"6246.0000"
11912,AW00011912,Rachael  Sai,3,"809532.0000"
11913,AW00011913,Rebecca A. Robinson,3,"4126.0000"
11914,AW00011914,Meagan M Rana,3,"816596.0000"
11915,AW00011915,Philip P Carlson,3,"814300.0000"
11916,AW00011916,Joe D Rana,3,"817851.0000"
11917,AW00011917,Roy R Sanz,3,"812133.0000"
11918,AW00011918,Kaylee L Hill,3,"820499.0000"
11919,AW00011919,Warren  Andersen,3,"817152.0000"
11920,AW00011920,Adrienne  Gomez,3,"815632.0000"
11921,AW00011921,Gilbert  Zhu,3,"6324.0000"
11922,AW00011922,James  Davis,5,"27550.0000"
11923,AW00011923,Sarah  Bryant,2,"4295.0000"
11924,AW00011924,Ian C Long,2,"589723.0000"
11925,AW00011925,Ashlee  Jai,2,"596823.0000"
11926,AW00011926,Eduardo  Foster,2,"4794.0000"
11927,AW00011927,Nicole D Murphy,2,"5194.0000"
11928,AW00011928,Isabella M Morris,2,"4794.0000"
11929,AW00011929,Virginia  Gonzalez,3,"496578.0000"
11930,AW00011930,Jaclyn M Nara,3,"503581.0000"
11931,AW00011931,Marcus M Adams,2,"23444.0000"
11932,AW00011932,Elizabeth  Coleman,2,"13625.0000"
11933,AW00011933,Mathew  Rubio,2,"593326.0000"
11934,AW00011934,Justin L Shan,2,"599472.0000"
11935,AW00011935,Jessica  Taylor,1,"3500.0000"
11936,AW00011936,Hunter S Clark,1,"4228.0000"
11937,AW00011937,Devin  Perez,2,"588824.0000"
11938,AW00011938,Seth D Alexander,2,"4295.0000"
11939,AW00011939,Kevin C Washington,2,"597674.0000"
11940,AW00011940,Tyler E Miller,2,"6999.0000"
11941,AW00011941,Adam L Roberts,2,"10896.0000"
11942,AW00011942,George L Gonzalez,3,"479229.0000"
11943,AW00011943,Dawn E Huang,3,"473429.0000"
11944,AW00011944,Rachael M Rodriguez,3,"477627.0000"
11945,AW00011945,Dennis  Huang,2,"591055.0000"
